# x	y	u	v	mask
 37.2159	  2.0833	  0.0119	  0.0683	  0.0000
 38.1629	  2.0833	  0.0115	  0.0746	  0.0000
 39.1098	  2.0833	  0.0114	  0.0395	  1.0000
 40.0568	  2.0833	 -0.0142	  0.0279	  0.0000
 41.0038	  2.0833	  0.0137	  0.0232	  1.0000
 41.9508	  2.0833	  0.0180	 -0.0100	  0.0000
 42.8977	  2.0833	  0.0181	  0.0053	  1.0000
 43.8447	  2.0833	  0.0225	 -0.0054	  1.0000
 44.7917	  2.0833	  0.0243	 -0.0119	  1.0000
 45.7386	  2.0833	  0.0239	 -0.0092	  1.0000
 46.6856	  2.0833	  0.0251	 -0.0125	  1.0000
 47.6326	  2.0833	  0.0261	 -0.0153	  1.0000
 48.5795	  2.0833	  0.0271	 -0.0175	  1.0000
 49.5265	  2.0833	  0.0290	 -0.0228	  1.0000
 50.4735	  2.0833	  0.0297	 -0.0262	  1.0000
 51.4205	  2.0833	     nan	     nan	  1.0000
 52.3674	  2.0833	     nan	     nan	  1.0000
 53.3144	  2.0833	     nan	     nan	  1.0000
 54.2614	  2.0833	 -0.0076	  0.0672	  1.0000
 55.2083	  2.0833	 -0.0066	  0.0683	  1.0000
 56.1553	  2.0833	 -0.0036	  0.0630	  1.0000
 57.1023	  2.0833	 -0.0023	  0.0606	  1.0000
 58.0492	  2.0833	 -0.0017	  0.0602	  1.0000
 58.9962	  2.0833	 -0.0012	  0.0603	  1.0000
 59.9432	  2.0833	 -0.0008	  0.0606	  1.0000
 60.8902	  2.0833	  0.0001	  0.0604	  1.0000
 61.8371	  2.0833	  0.0008	  0.0598	  1.0000
 62.7841	  2.0833	  0.0011	  0.0613	  1.0000
 63.7311	  2.0833	  0.0012	  0.0636	  1.0000
 64.6780	  2.0833	  0.0015	  0.0653	  1.0000
 65.6250	  2.0833	  0.0018	  0.0669	  1.0000
 66.5720	  2.0833	 -0.0006	  0.0711	  0.0000
 67.5189	  2.0833	  0.0006	  0.0688	  0.0000
 68.4659	  2.0833	  0.0030	  0.0720	  1.0000
 69.4129	  2.0833	  0.0023	  0.0744	  0.0000
 70.3598	  2.0833	  0.0038	  0.0730	  1.0000
 71.3068	  2.0833	  0.0042	  0.0729	  1.0000
 72.2538	  2.0833	  0.0019	  0.0761	  0.0000
 73.2008	  2.0833	  0.0021	  0.0782	  0.0000
 74.1477	  2.0833	  0.0047	  0.0716	  1.0000
 75.0947	  2.0833	  0.0047	  0.0711	  1.0000
 76.0417	  2.0833	  0.0049	  0.0799	  0.0000
 76.9886	  2.0833	  0.0050	  0.0714	  1.0000
 77.9356	  2.0833	  0.0049	  0.0718	  1.0000
 78.8826	  2.0833	  0.0057	  0.0802	  0.0000
 79.8295	  2.0833	  0.0055	  0.0786	  0.0000
 80.7765	  2.0833	  0.0053	  0.0730	  1.0000
 81.7235	  2.0833	  0.0051	  0.0756	  0.0000
 82.6705	  2.0833	  0.0032	  0.0793	  0.0000
 83.6174	  2.0833	  0.0066	  0.0717	  1.0000
 84.5644	  2.0833	  0.0068	  0.0712	  1.0000
 85.5114	  2.0833	  0.0071	  0.0704	  1.0000
 86.4583	  2.0833	  0.0083	  0.0789	  0.0000
 87.4053	  2.0833	  0.0075	  0.0697	  1.0000
 88.3523	  2.0833	  0.0077	  0.0685	  1.0000
 89.2992	  2.0833	  0.0076	  0.0688	  1.0000
 90.2462	  2.0833	  0.0072	  0.0685	  1.0000
 91.1932	  2.0833	  0.0077	  0.0680	  1.0000
 92.1402	  2.0833	  0.0058	  0.0776	  0.0000
 93.0871	  2.0833	  0.0057	  0.0813	  0.0000
 94.0341	  2.0833	  0.0094	  0.0829	  0.0000
 94.9811	  2.0833	  0.0100	  0.0831	  0.0000
 95.9280	  2.0833	  0.0094	  0.0661	  1.0000
 96.8750	  2.0833	  0.0099	  0.0651	  1.0000
 97.8220	  2.0833	  0.0097	  0.0650	  1.0000
 98.7689	  2.0833	  0.0097	  0.0658	  1.0000
  1.2311	  1.1364	 -0.0150	  0.0623	  0.0000
  2.1780	  1.1364	 -0.0031	  0.0605	  0.0000
  3.1250	  1.1364	  0.0045	  0.0657	  0.0000
  4.0720	  1.1364	  0.0055	  0.0676	  0.0000
  5.0189	  1.1364	  0.0038	  0.0709	  0.0000
  5.9659	  1.1364	  0.0046	  0.0689	  1.0000
  6.9129	  1.1364	  0.0045	  0.0687	  1.0000
  7.8598	  1.1364	  0.0043	  0.0689	  1.0000
  8.8068	  1.1364	  0.0041	  0.0692	  1.0000
  9.7538	  1.1364	  0.0046	  0.0693	  1.0000
 10.7008	  1.1364	  0.0050	  0.0697	  1.0000
 11.6477	  1.1364	  0.0050	  0.0700	  1.0000
 12.5947	  1.1364	  0.0109	  0.0790	  0.0000
 13.5417	  1.1364	  0.0126	  0.0739	  0.0000
 14.4886	  1.1364	  0.0054	  0.0689	  1.0000
 15.4356	  1.1364	  0.0055	  0.0701	  0.0000
 16.3826	  1.1364	  0.0025	  0.0705	  0.0000
 17.3295	  1.1364	  0.0060	  0.0680	  1.0000
 18.2765	  1.1364	  0.0060	  0.0675	  0.0000
 19.2235	  1.1364	  0.0062	  0.0697	  1.0000
 20.1705	  1.1364	  0.0087	  0.0755	  0.0000
 21.1174	  1.1364	  0.0028	  0.0729	  0.0000
 22.0644	  1.1364	  0.0017	  0.0772	  0.0000
 23.0114	  1.1364	  0.0067	  0.0695	  1.0000
 23.9583	  1.1364	  0.0077	  0.0745	  0.0000
 24.9053	  1.1364	  0.0065	  0.0732	  0.0000
 25.8523	  1.1364	  0.0083	  0.0723	  0.0000
 26.7992	  1.1364	  0.0105	  0.0661	  0.0000
 27.7462	  1.1364	  0.0075	  0.0590	  0.0000
 28.6932	  1.1364	  0.0071	  0.0628	  1.0000
 29.6402	  1.1364	  0.0078	  0.0566	  0.0000
 30.5871	  1.1364	  0.0110	  0.0666	  0.0000
 31.5341	  1.1364	  0.0058	  0.0724	  0.0000
 32.4811	  1.1364	  0.0052	  0.0655	  0.0000
 33.4280	  1.1364	  0.0046	  0.0647	  0.0000
 34.3750	  1.1364	  0.0047	  0.0710	  0.0000
 35.3220	  1.1364	  0.0089	  0.0632	  0.0000
 36.2689	  1.1364	  0.0180	  0.0542	  0.0000
 37.2159	  1.1364	  0.0152	  0.0592	  0.0000
